"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL10372";"ZOPOLRESTAT";"ALOND|CP-73,850|CP-73850|ZOPOLRESTAT|Zopolrestat";"Small molecule";"-1.0";"419.38";"14";"83";"3.70";"85.08";"6";"1";"0";"4";"N";"0.55";"3.97";"2.31";"3.63";"0.58";"4";"MOL";"0";"29";"6";"1";"0";"419.0551";"-1.90";"ACID";"C19H12F3N3O3S";"O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12";"BCSVCWVQNOXFGL-UHFFFAOYSA-N"
"CHEMBL304818";"DOCEBENONE";"A-61589|AA-861|DOCEBENONE|Docebenone";"Small molecule";"-1.0";"326.44";"71";"169";"3.52";"54.37";"3";"1";"0";"6";"N";"0.46";"13.55";"None";"5.39";"5.39";"0";"MOL";"0";"24";"3";"1";"0";"326.1882";"1.28";"NEUTRAL";"C21H26O3";"CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O";"WDEABJKSGGRCQA-UHFFFAOYSA-N"
"CHEMBL1200739";"SULFUR, PRECIPITATED";"";"Small molecule";"";"34.08";"11";"40";"0.11";"0.00";"0";"0";"0";"0";"Y";"0.36";"None";"None";"-0.04";"-0.72";"0";"MOL";"-1";"1";"0";"0";"0";"33.9877";"0.00";"None";"H2S";"S";"RWSOTUBLDIXVET-UHFFFAOYSA-N"
"CHEMBL491510";"TALERANOL";"P-1560|TALERANOL";"Small molecule";"-1.0";"322.40";"14";"29";"3.29";"86.99";"5";"3";"0";"0";"N";"0.64";"8.68";"None";"4.45";"4.42";"1";"MOL";"0";"23";"5";"3";"0";"322.1780";"1.48";"NEUTRAL";"C18H26O5";"C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1";"DWTTZBARDOXEAM-JSGCOSHPSA-N"
"CHEMBL4297219";"ENSARTINIB HYDROCHLORIDE";"ENSARTINIB DIHYDROCHLORIDE|ENSARTINIB HYDROCHLORIDE|X-396 HCl";"Small molecule";"-1.0";"634.37";"";"";"4.72";"122.47";"7";"3";"1";"6";"N";"0.37";"13.82";"8.00";"3.95";"3.26";"3";"MOL";"0";"38";"9";"4";"1";"560.1506";"-1.18";"NEUTRAL";"C26H29Cl4FN6O3";"C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1.Cl.Cl";"IERUINQRGJAECT-ISUJJMBGSA-N"
"CHEMBL3707361";"INDOLAPRIL HYDROCHLORIDE";"CI-907|INDOLAPRIL HYDROCHLORIDE";"Small molecule";"-1.0";"467.01";"";"";"2.77";"95.94";"5";"2";"0";"9";"N";"0.59";"3.80";"5.21";"1.95";"0.29";"1";"MOL";"0";"31";"7";"2";"0";"430.2468";"0.10";"ACID";"C24H35ClN2O5";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21.Cl";"QNSWMJYOGMUVGO-PABIKWFMSA-N"
"CHEMBL3652780";"TIGULIXOSTAT";"LC-350189|LC350189|TIGULIXOSTAT";"Small molecule";"2.0";"294.31";"1";"1";"2.98";"83.84";"5";"1";"0";"3";"N";"0.80";"3.42";"0.40";"2.67";"-0.73";"3";"MOL";"0";"22";"6";"1";"0";"294.1117";"-1.84";"ACID";"C16H14N4O2";"CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21";"JLQQRYOWGCIMMZ-UHFFFAOYSA-N"
"CHEMBL2104975";"MITRATAPIDE";"MITRATAPIDE|R-103757|R103757|YARVITAN";"Small molecule";"-1.0";"717.30";"";"";"5.55";"104.70";"13";"0";"3";"12";"N";"0.15";"None";"3.91";"6.93";"6.93";"5";"MOL";"0";"50";"12";"0";"3";"716.2660";"-0.92";"NEUTRAL";"C36H41ClN8O4S";"CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O";"HQSRVYUCBOCBLY-XOOFNSLWSA-N"
"CHEMBL5095202";"VIMSELTINIB";"DCC-3014|DP-6865|VIMSELTINIB";"Small molecule";"3.0";"431.50";"17";"59";"3.56";"99.75";"9";"1";"0";"6";"N";"0.50";"None";"4.55";"2.20";"2.20";"4";"MOL";"0";"32";"9";"1";"0";"431.2070";"-1.27";"NEUTRAL";"C23H25N7O2";"Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1";"TVGAHWWPABTBCX-UHFFFAOYSA-N"
"CHEMBL4303198";"";"";"Small molecule";"";"405.35";"2";"4";"3.19";"58.64";"4";"2";"0";"7";"N";"0.69";"10.20";"None";"2.13";"2.13";"1";"MOL";"-1";"25";"5";"1";"0";"404.0728";"-1.74";"NEUTRAL";"C17H22Cl2N2O3S";"O=C(CCCS)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1";"ZPXCEHMKUTXHRZ-UHFFFAOYSA-N"
"CHEMBL5188743";"";"";"";"";"286.36";"1";"1";"2.35";"58.53";"5";"1";"0";"2";"N";"0.91";"7.16";"2.12";"2.30";"2.16";"1";"MOL";"0";"20";"4";"1";"0";"286.0776";"-0.26";"NEUTRAL";"C15H14N2O2S";"CC1=NC2C(=O)C(Nc3ccc(C)cc3)=CC(=O)C2S1";"AVDOYISRKBCACH-UHFFFAOYSA-N"
"CHEMBL101309";"AVASIMIBE";"AVASIMIBE|CI-1011";"Small molecule";"-1.0";"501.73";"21";"189";"7.29";"72.47";"4";"1";"2";"10";"N";"0.37";"2.90";"None";"8.67";"7.72";"2";"MOL";"0";"35";"5";"1";"2";"501.2913";"-0.30";"ACID";"C29H43NO4S";"CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1";"PTQXTEKSNBVPQJ-UHFFFAOYSA-N"
"CHEMBL4878651";"";"";"Unknown";"";"";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"-1";"";"";"";"";"";"";"";"";"";""
"CHEMBL237352";"";"";"Small molecule";"";"439.54";"6";"13";"5.70";"73.86";"4";"1";"1";"5";"N";"0.36";"11.83";"5.16";"3.83";"3.83";"5";"MOL";"-1";"32";"5";"1";"1";"439.1354";"-0.56";"NEUTRAL";"C26H21N3O2S";"COc1ccc2cc(-c3nc(-c4ccc([S+](C)[O-])cc4)[nH]c3-c3ccncc3)ccc2c1";"SINQIEAULQKUPD-UHFFFAOYSA-N"
"CHEMBL2109218";"PERTUSSIS IMMUNE GLOBULIN";"PERTUSSIS IMMUNE GLOBULIN|PERTUSSIS IMMUNE HUMAN GLOBULIN|PERTUSSIS IMMUNOGLOBULIN";"Unknown";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594621";"TECHNETIUM  TROFOLASTAT";"";"Small molecule";"-1.0";"1175.36";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1173.2037";"None";"None";"C40H53ClN10O23Tc";"";""
"CHEMBL5095497";"ZETELETINIB";"";"Small molecule";"1.0";"500.48";"";"";"5.32";"99.37";"7";"1";"2";"7";"N";"0.37";"7.67";"4.40";"4.45";"4.28";"4";"MOL";"0";"36";"8";"1";"2";"500.1671";"-1.16";"NEUTRAL";"C25H23F3N4O4";"COc1cc2cc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)no4)cn3)cnc2cc1OC";"KOLQINCWMXQEOF-UHFFFAOYSA-N"
"CHEMBL2108537";"POLIGNATE SODIUM";"AHR-2438B|POLIGNATE SODIUM|SODIUM LIGNINSULFONATE|SODIUM LIGNOSULFONATE|SODIUM LIGNOSULPHONATE";"Small molecule";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108346";"DISITERTIDE";"DISITERTIDE|P-144|PEPTIDE 144 TGF BETA-1-INHIBITOR";"Protein";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095256";"TINLORAFENIB";"AR00504461|ARRY-461|PF-07284890|TINLORAFENIB";"Small molecule";"1.0";"456.90";"";"";"3.88";"93.09";"6";"2";"0";"7";"N";"0.56";"9.72";"6.53";"2.43";"2.38";"3";"MOL";"0";"30";"7";"2";"0";"456.0834";"-1.51";"NEUTRAL";"C19H19ClF2N4O3S";"Cc1c(Nc2c(F)ccc(NS(=O)(=O)CCCF)c2Cl)ccc2ncn(C)c(=O)c12";"VVLVISDSGRHLMB-UHFFFAOYSA-N"
"CHEMBL4594534";"COM-701";"CGEN-15029|COM 701|COM-701|COM701|PVRIG INHIBITOR COM701";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594249";"TECHNETIUM TC 99M TROFOLASTAT";"MIP Tc-1404|MIP-99mTc-1404|TECHNETIUM Tc 99m TROFOLASTAT";"Small molecule";"-1.0";"1176.27";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1173.2037";"None";"None";"C40H53ClN10O23Tc";"";""
"CHEMBL2108699";"VACCINIA IMMUNE GLOBULIN";"HUMAN VACCINIA IMMUNE GLOBULIN|VACCINIA IMMUNE GLOBULIN|VACCINIA IMMUNE HUMAN GLOBULIN|VACCINIA IMMUNOGLOBULIN|VACCINIA IMMUNOGLOBULINS";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL423875";"SULBACTAM PIVOXIL";"CP-47,904|CP-47904|PIVSULBACTAM|SULBACTAM PIVOXIL|SULBACTAM PIVOXYL";"Small molecule";"-1.0";"347.39";"3";"5";"0.21";"107.05";"7";"0";"0";"3";"N";"0.41";"None";"None";"0.92";"0.92";"0";"MOL";"0";"23";"8";"0";"0";"347.1039";"0.56";"NEUTRAL";"C14H21NO7S";"CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C";"OHPVYKXTRACOSQ-ZJUUUORDSA-N"
"CHEMBL60550";"TERLAKIREN";"CP-80,794|CP-80794|TERLAKIREN";"Small molecule";"-1.0";"620.81";"3";"6";"2.26";"146.30";"8";"4";"1";"14";"N";"0.23";"11.93";"None";"2.57";"2.57";"1";"MOL";"0";"43";"11";"4";"2";"620.3244";"-0.37";"NEUTRAL";"C31H48N4O7S";"CSC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)OC(C)C";"UZQBKCWYZBHBOW-YIPNQBBMSA-N"
"CHEMBL293299";"ADITOPRIM";"ADITOPRIM|Aditoprim";"Small molecule";"-1.0";"303.37";"4";"7";"1.32";"99.52";"7";"2";"0";"5";"N";"0.86";"None";"7.16";"1.55";"1.36";"2";"MOL";"0";"22";"7";"4";"0";"303.1695";"-0.14";"NEUTRAL";"C15H21N5O2";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C";"QBQMXWZTRRWPGK-UHFFFAOYSA-N"
"CHEMBL2106694";"MOFEGILINE HYDROCHLORIDE";"MDL 72,974A|MDL-72974A|MOFEGILINE HCL|MOFEGILINE HYDROCHLORIDE";"Small molecule";"-1.0";"233.69";"2";"4";"2.57";"26.02";"1";"1";"0";"4";"N";"0.79";"None";"9.57";"2.37";"0.25";"1";"MOL";"0";"14";"1";"2";"0";"197.1016";"-0.41";"BASE";"C11H14ClF2N";"Cl.NC/C(=C/F)CCc1ccc(F)cc1";"QUCNNQHLIHGBIA-HCUGZAAXSA-N"
"CHEMBL2105015";"LIAROZOLE HYDROCHLORIDE";"LIAROZOLE HCL|LIAROZOLE HYDROCHLORIDE|R 75251|R-75251";"Small molecule";"-1.0";"345.23";"5";"13";"4.05";"46.50";"3";"1";"0";"3";"N";"0.62";"12.30";"6.48";"3.48";"3.44";"4";"MOL";"0";"22";"4";"1";"0";"308.0829";"-1.49";"NEUTRAL";"C17H14Cl2N4";"Cl.Clc1cccc(C(c2ccc3[nH]cnc3c2)n2ccnc2)c1";"OTSZCHORPMQCBZ-UHFFFAOYSA-N"
"CHEMBL24955";"BEXLOSTERIDE";"BEXLOSTERIDE|Bexlosteride|LY-191704|LY-300502|LY300502";"Small molecule";"-1.0";"249.74";"4";"17";"2.99";"20.31";"1";"0";"0";"0";"Y";"0.69";"None";"None";"2.74";"2.74";"1";"MOL";"0";"17";"2";"0";"0";"249.0920";"0.26";"NEUTRAL";"C14H16ClNO";"CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21";"WQBIOEFDDDEARX-CHWSQXEVSA-N"
"CHEMBL331369";"INDOLAPRIL";"";"Small molecule";"-1.0";"430.55";"";"";"2.77";"95.94";"5";"2";"0";"9";"N";"0.59";"3.80";"5.21";"1.95";"0.29";"1";"MOL";"0";"31";"7";"2";"0";"430.2468";"0.10";"ACID";"C24H34N2O5";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21";"VXFJYXUZANRPDJ-MQBSTWLZSA-N"
"CHEMBL1201582";"TETANUS IMMUNE GLOBULIN";"BayTet|HUMOTET|Homo-Tet|Immu-Tetanus|LIBERIM T|TET IMGLOB|TETABULIN|TETANUS IMMUNE GLOBULIN|TETANUS IMMUNE GLOBULIN (HUMAN)|TETANUS IMMUNE GLOBULIN HUMAN|TETANUS IMMUNE GLOBULIN, HUMAN|TETANUS IMMUNE GLOBULIN,HUMAN|TETANUS IMMUNE HUMAN GLOBULIN|TETANUS IMMUNOGLOBULIN|Tetanus immune globulin ( human )";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095247";"EXARAFENIB HYDROCHLORIDE";"EXARAFENIB HYDROCHLORIDE|KIN-2787";"Small molecule";"1.0";"558.05";"";"";"4.49";"89.96";"6";"3";"1";"7";"N";"0.50";"13.64";"7.97";"3.95";"3.30";"2";"MOL";"0";"37";"8";"3";"1";"521.2614";"-1.58";"NEUTRAL";"C26H35ClF3N5O3";"Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1.Cl";"DTAKPQLNXDAFGP-VOMIJIAVSA-N"
"CHEMBL6259";"DIFLOXACIN";"DICURAL|DIFLOXACIN|PULSAFLOX";"Small molecule";"-1.0";"399.40";"29";"121";"2.72";"65.78";"5";"1";"0";"3";"N";"0.73";"5.48";"6.42";"2.23";"1.44";"3";"MOL";"0";"29";"6";"1";"0";"399.1394";"-1.08";"ACID";"C21H19F2N3O3";"CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1";"NOCJXYPHIIZEHN-UHFFFAOYSA-N"
"CHEMBL2108828";"VARICELLA-ZOSTER IMMUNE GLOBULIN";"VARICELLA ZOSTER IMMUNE GLOBULIN|VARICELLA-ZOSTER IMMUNE GLOBULIN|VARICELLA/ZOSTER IMMUNOGLOBULIN|VARIZIG";"Unknown";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL288064";"";"";"Small molecule";"";"395.23";"259";"550";"4.03";"51.81";"5";"0";"0";"4";"N";"0.49";"None";"2.48";"3.62";"3.62";"3";"MOL";"-1";"20";"4";"0";"0";"394.9589";"-2.41";"NEUTRAL";"C14H10IN3OS";"Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1";"ZRHRPGSSSVYBRG-UHFFFAOYSA-N"
"CHEMBL2105633";"CARMEGLIPTIN DIHYDROCHLORIDE";"CARMEGLIPTIN DIHYDROCHLORIDE|RO4876904-001";"Small molecule";"-1.0";"450.38";"";"";"1.52";"68.03";"5";"1";"0";"4";"N";"0.86";"None";"8.92";"0.24";"-1.28";"1";"MOL";"0";"27";"6";"2";"0";"377.2115";"0.57";"BASE";"C20H30Cl2FN3O3";"COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2.Cl.Cl";"DDKJYXSAKVWFLS-LSKWAPIISA-N"
"CHEMBL4802241";"ILUNOCITINIB";"ILUNOCITINIB|LY-3411067|LY3411067";"Small molecule";"-1.0";"383.44";"";"";"1.24";"120.56";"7";"1";"0";"5";"N";"0.71";"13.89";"3.91";"0.07";"0.07";"3";"MOL";"0";"27";"9";"1";"0";"383.1164";"-0.96";"NEUTRAL";"C17H17N7O2S";"N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1";"RVOUEXFKIYNODQ-UHFFFAOYSA-N"
"CHEMBL4802243";"TEMUTERKIB MESYLATE";"LY-3518429|LY3518429|TEMUTERKIB MESYLATE";"Small molecule";"-1.0";"549.68";"";"";"2.71";"88.41";"9";"1";"0";"6";"N";"0.61";"12.12";"5.69";"2.17";"2.17";"3";"MOL";"0";"32";"9";"1";"0";"453.1947";"-1.55";"NEUTRAL";"C23H31N7O5S2";"CS(=O)(=O)O.Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1";"FAAFOFKUNKWPID-UHFFFAOYSA-N"
"CHEMBL2104845";"ONTAZOLAST";"BIRM-270|ONTAZOLAST";"Small molecule";"-1.0";"335.45";"1";"1";"5.65";"50.95";"4";"1";"1";"5";"N";"0.65";"10.55";"2.53";"5.27";"5.27";"3";"MOL";"0";"25";"4";"1";"1";"335.1998";"-1.03";"NEUTRAL";"C21H25N3O";"Cc1ccc2oc(N[C@@H](CC3CCCCC3)c3ccccn3)nc2c1";"RVXKHAITGKBBAC-SFHVURJKSA-N"
"CHEMBL3040582";"DELDEPREVIR";"ACH-0142684|ACH-2684|DELDEPREVIR|NECEPREVIR";"Small molecule";"-1.0";"911.11";"";"";"6.41";"177.20";"11";"2";"3";"10";"N";"0.22";"3.77";"1.59";"5.34";"4.40";"3";"MOL";"0";"63";"14";"2";"3";"910.3569";"-0.20";"ACID";"C45H56F2N6O8S2";"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](CC(=O)N5CCCC(F)(F)C5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C";"UDMJANYPQWEDFT-ZAWFUYGJSA-N"
"CHEMBL4293433";"";"";"Small molecule";"";"449.68";"3";"6";"1.92";"72.88";"4";"2";"0";"4";"N";"0.42";"9.00";"2.31";"1.62";"1.61";"1";"MOL";"-1";"23";"6";"2";"0";"449.0003";"-0.89";"NEUTRAL";"C15H17ClIN3O3";"C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1";"JFIFBWVNHLXJFY-UHFFFAOYSA-N"
"CHEMBL3666061";"";"";"Small molecule";"";"420.35";"1";"1";"6.17";"68.01";"5";"2";"1";"3";"N";"0.42";"13.38";"None";"6.06";"6.06";"4";"MOL";"-1";"26";"4";"3";"1";"418.9721";"-2.64";"NEUTRAL";"C18H11Cl2N3OS2";"Nc1c(C(=O)Nc2cc(Cl)ccc2Cl)sc2nc(-c3cccs3)ccc12";"MMXJAEHFWYZYJK-UHFFFAOYSA-N"
"CHEMBL99701";"IMIDAPRILAT";"6366A|IMIDAPRIL DIACID|IMIDAPRILAT";"Small molecule";"-1.0";"377.40";"2";"5";"0.40";"127.25";"5";"3";"0";"8";"N";"0.60";"2.98";"7.83";"-1.68";"-4.81";"1";"MOL";"0";"27";"9";"3";"0";"377.1587";"0.04";"ACID";"C18H23N3O6";"C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O";"VFAVNRVDTAPBNR-UBHSHLNASA-N"
"CHEMBL35084";"CANDOXATRIL";"CANDOXATRIL|UK-79,300|UK-79300";"Small molecule";"-1.0";"515.65";"";"";"4.07";"111.16";"6";"2";"1";"12";"N";"0.25";"4.29";"0.48";"4.68";"1.71";"1";"MOL";"0";"37";"8";"2";"1";"515.2883";"-0.30";"ACID";"C29H41NO7";"COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2";"ZTWZVMIYIIVABD-OEMFJLHTSA-N"
"CHEMBL4298155";"PARSACLISIB HYDROCHLORIDE";"INCB-050465 HYDROCHLORIDE|INCB050465 hydrochloride|PARSACLISIB HYDROCHLORIDE";"Small molecule";"-1.0";"469.35";"";"";"3.12";"107.95";"7";"2";"0";"5";"N";"0.64";"13.37";"3.56";"1.79";"1.79";"3";"MOL";"0";"30";"8";"3";"0";"432.1477";"-0.58";"NEUTRAL";"C20H23Cl2FN6O2";"CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1.Cl";"TWHUONANZMKBKX-ACMTZBLWSA-N"
"CHEMBL3655702";"";"";"Small molecule";"";"659.81";"1";"1";"0.56";"219.03";"9";"6";"2";"18";"N";"0.07";"9.77";"11.38";"-1.20";"-5.62";"2";"MOL";"-1";"46";"14";"8";"3";"659.3101";"-1.30";"BASE";"C31H45N7O7S";"COCCOCCC(=O)NCC(=O)Nc1cccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(CCN)CC2)c1";"NSNJRHGIWQOAEQ-MHZLTWQESA-N"
"CHEMBL4870582";"";"";"Unknown";"";"";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"-1";"";"";"";"";"";"";"";"";"";""
"CHEMBL4447328";"";"";"Unknown";"";"431.50";"3";"5";"3.37";"116.47";"6";"2";"0";"6";"N";"0.58";"13.90";"3.10";"3.16";"3.16";"3";"MOL";"-1";"32";"8";"4";"0";"431.1957";"-0.85";"NEUTRAL";"C24H25N5O3";"C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1";"WTLRSSATGYETCG-QGZVFWFLSA-N"
"CHEMBL2106598";"ALRESTATIN SODIUM";"ALRESTATIN SODIUM|AY-22,284A|AY-22284A";"Small molecule";"-1.0";"277.21";"";"";"1.52";"74.68";"3";"1";"0";"2";"N";"0.83";"3.45";"None";"1.38";"-2.00";"2";"MOL";"0";"19";"5";"1";"0";"255.0532";"-0.57";"ACID";"C14H8NNaO4";"O=C([O-])CN1C(=O)c2cccc3cccc(c23)C1=O.[Na+]";"FKZUETPACPDEAD-UHFFFAOYSA-M"
"CHEMBL167055";"NITECAPONE";"NITECAPONE|Nitecapone";"Small molecule";"-1.0";"265.22";"6";"14";"1.57";"117.74";"6";"2";"0";"4";"N";"0.21";"6.21";"None";"1.72";"0.56";"1";"MOL";"0";"19";"7";"2";"0";"265.0586";"-0.12";"ACID";"C12H11NO6";"CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O";"UPMRZALMHVUCIN-UHFFFAOYSA-N"
"CHEMBL461939";"";"";"Small molecule";"";"409.41";"7";"18";"4.81";"57.61";"4";"1";"0";"3";"N";"0.58";"4.07";"None";"5.16";"2.04";"2";"MOL";"-1";"27";"4";"1";"0";"409.0054";"-1.79";"ACID";"C18H10F3NO3S2";"O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1";"JIMHYXZZCWVCMI-ZSOIEALJSA-N"
"CHEMBL3655696";"";"";"Small molecule";"";"631.84";"1";"1";"4.81";"145.45";"5";"4";"1";"13";"N";"0.16";"10.04";"11.47";"4.15";"2.24";"3";"MOL";"-1";"45";"9";"5";"1";"631.3192";"-0.91";"BASE";"C35H45N5O4S";"CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(C)C)cc3)c2)CC1";"RLXZNALWGAJRJE-YTTGMZPUSA-N"
"CHEMBL3655688";"";"";"Small molecule";"";"617.82";"1";"1";"4.24";"145.45";"5";"4";"1";"13";"N";"0.17";"10.04";"11.47";"3.86";"1.95";"3";"MOL";"-1";"44";"9";"5";"1";"617.3036";"-0.95";"BASE";"C34H43N5O4S";"CCc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(CCCC(=O)NC)CC3)c2)cc1";"CGNCDGWBKGYOAP-HKBQPEDESA-N"
"CHEMBL499274";"";"";"Small molecule";"";"572.74";"5";"6";"3.60";"158.16";"5";"5";"1";"10";"N";"0.14";"9.81";"11.49";"2.42";"-2.04";"4";"MOL";"-1";"41";"9";"7";"2";"572.2570";"-0.79";"BASE";"C31H36N6O3S";"N=C(N)c1cccc(CC(NS(=O)(=O)c2cccc(-c3ccc4[nH]ccc4c3)c2)C(=O)N2CCC(CCN)CC2)c1";"XAYFRJIEUZQYCM-UHFFFAOYSA-N"
"CHEMBL3661416";"";"";"Small molecule";"";"242.25";"2";"2";"3.15";"29.60";"2";"0";"0";"3";"N";"0.61";"None";"None";"3.32";"3.32";"2";"MOL";"-1";"18";"2";"0";"0";"242.0743";"-0.25";"NEUTRAL";"C15H11FO2";"O=C(c1ccccc1)C1OC1c1ccc(F)cc1";"JSNXRAUQMWIZHM-UHFFFAOYSA-N"
"CHEMBL2105703";"LATREPIRDINE DIHYDROCHLORIDE";"DIMEBOLIN DIHYDROCHLORIDE|DIMEBOLIN HYDROCHLORIDE|DIMEBON DIHYDROCHLORIDE|LATREPIRDINE DIHYDROCHLORIDE";"Small molecule";"-1.0";"392.37";"2";"4";"3.88";"21.06";"3";"0";"0";"3";"N";"0.73";"None";"7.14";"3.41";"3.21";"3";"MOL";"0";"24";"3";"0";"0";"319.2048";"-1.06";"NEUTRAL";"C21H27Cl2N3";"Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1.Cl.Cl";"GTWLIQOLGOZTLF-UHFFFAOYSA-N"
"CHEMBL4867292";"";"";"Unknown";"";"";"1";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"-1";"";"";"";"";"";"";"";"";"";""
"CHEMBL5209508";"";"";"";"";"";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
